movie_id,revenue,runtime,vote_average,vote_count,budget
227707,6399,99.0,5.1,73,25000000
21349,18653615,114.0,5.9,66,23000000
19150,0,88.0,6.4,11,0
70435,33372606,93.0,5.6,505,23000000
580,51881013,89.0,3.5,224,23000000
9819,0,98.0,6.6,124,0
13579,0,94.0,6.5,11,0
20024,10827816,102.0,6.6,55,23000000
2453,7434726,98.0,6.1,82,23000000
6973,29541790,124.0,6.6,261,23000000
11156,0,110.0,6.6,246,0
354110,0,90.0,5.8,101,11000000
22215,9366227,86.0,5.9,56,23000000
11632,16123851,141.0,5.5,73,23000000
30596,5837674,139.0,6.5,57,23000000
3021,94679598,104.0,6.5,1343,25000000
957,38119483,96.0,6.7,902,22700000
256917,15520023,112.0,6.8,431,22500000
251,505000000,127.0,6.9,1339,22000000
544,369884651,119.0,6.5,1590,23000000
11395,189833357,97.0,6.3,489,22000000
14635,75597042,127.0,6.5,110,20000000
13680,147880543,110.0,6.0,428,22000000
688,182016617,135.0,7.3,385,24000000
11090,84772742,84.0,4.6,304,22000000
783,77737889,191.0,7.4,716,22000000
228194,88880821,122.0,7.3,508,22000000
1642,110627965,114.0,5.6,354,22000000
10950,92542418,132.0,7.2,530,22000000
235260,67800064,138.0,5.9,83,22000000
277,95708457,121.0,6.6,2512,22000000
8999,57479076,108.0,6.1,319,22000000
11323,35424826,108.0,6.0,301,22000000
10445,0,131.0,6.8,61,22000000
11453,22400154,83.0,4.7,225,22000000
146239,51164106,105.0,6.2,551,26000000
205588,9930095,108.0,6.0,160,0
10878,19351569,90.0,5.4,154,22000000
82650,77112176,94.0,6.0,223,22000000
10279,0,142.0,6.3,112,0
2294,33788161,104.0,6.4,480,22000000
2176,23619609,106.0,5.4,201,30000000
270487,63647656,106.0,5.7,1309,22000000
19366,0,98.0,5.3,72,22000000
204082,43058898,100.0,6.4,875,22000000
24100,13555988,95.0,6.1,77,22000000
1599,0,106.0,6.2,239,22000000
5550,10696210,104.0,4.2,305,22000000
30379,0,104.0,3.6,8,0
42586,0,107.0,4.9,8,0
17709,0,77.0,3.8,48,70000000
287948,72629670,96.0,5.2,559,25000000
7548,0,114.0,5.9,128,0
9075,26193068,145.0,7.2,277,21000000
11661,17709155,116.0,7.2,212,22000000
109513,14400000,100.0,5.5,224,2000000
12085,0,104.0,5.9,140,0
204922,15447154,92.0,6.2,659,22000000
38985,12000000,121.0,7.4,98,22000000
44113,9479718,105.0,5.2,192,22000000
21494,0,115.0,6.7,45,0
164457,15400000,116.0,6.5,720,22000000
4566,92991835,119.0,6.5,501,25000000
17795,0,101.0,6.3,46,0
1073,0,117.0,7.0,239,21500000
153158,24000000,106.0,6.0,122,22000000
81836,73244881,111.0,5.6,546,17000000
10724,70687344,136.0,5.5,139,18000000
9473,0,81.0,7.1,893,21000000
2196,46,90.0,6.9,497,9000000
1499,42000000,96.0,5.1,184,21000000
20857,40222729,106.0,6.3,123,32000000
82693,205738714,122.0,6.9,4742,21000000
1646,41170784,123.0,7.5,356,21000000
44944,37000000,134.0,7.0,22,0
4108,43928932,92.0,6.6,1692,21000000
8456,41627431,115.0,6.4,497,20000000
7341,17762705,104.0,5.1,76,21000000
19255,14899417,98.0,6.7,189,17000000
10187,17600000,120.0,5.8,65,21000000
31005,10011050,117.0,6.5,52,21000000
49517,0,127.0,6.6,840,30000000
44857,0,102.0,5.5,14,0
50780,970816,91.0,6.3,276,21000000
16363,69701637,114.0,5.9,41,35000000
1946,2856712,97.0,6.7,475,15000000
85,389925971,115.0,7.7,3854,18000000
772,358991681,120.0,6.3,2395,18000000
840,303788635,135.0,7.2,1098,20000000
9682,29907685,90.0,5.0,150,38000000
96,299965036,100.0,6.1,613,20000000
10678,132675402,105.0,5.4,183,20000000
274,272742922,119.0,8.1,4443,19000000
8872,121697323,94.0,6.5,728,20000000
16290,117224271,94.0,6.4,428,20000000
579,187884007,116.0,5.9,406,20000000
14405,149281606,91.0,4.9,209,20000000
138843,318000141,112.0,7.4,3092,13000000
11637,97918663,95.0,5.2,221,32000000
226486,100525432,97.0,5.0,500,20000000
1584,131282949,108.0,6.7,1414,35000000
9312,122195920,101.0,5.4,442,18000000
12153,113086475,109.0,6.3,679,37000000
65057,177243185,115.0,6.7,934,20000000
8326,0,117.0,6.7,383,20000000
35690,0,107.0,6.9,923,0
76203,187000000,134.0,7.9,3674,20000000
13497,57588485,118.0,6.2,116,20000000
35688,60072596,121.0,6.1,29,20000000
162,53000000,105.0,7.5,3601,20000000
296096,207945075,110.0,7.6,2562,20000000
103370,0,114.0,5.9,52,0
1051,41158757,104.0,7.4,422,1800000
376659,183936074,100.0,6.3,1252,20000000
10073,48548426,83.0,3.6,222,20000000
16690,109862682,72.0,6.1,290,20000000
273895,66787908,127.0,7.4,817,20000000
14873,135680000,72.0,5.6,269,20000000
8968,67192859,89.0,4.6,191,20000000
9963,84146832,96.0,5.8,381,20000000
15655,45554533,77.0,6.3,143,30000000
21208,41596251,123.0,6.7,1261,20000000
272878,43967255,111.0,6.8,276,20000000
9760,86865564,86.0,3.2,326,20000000
314365,88346473,128.0,7.8,2686,20000000
13279,27640028,110.0,5.9,292,20000000
1975,39143839,102.0,5.2,283,20000000
33644,37672350,124.0,6.0,24,20000000
1649,0,98.0,5.9,308,0
9895,41237648,115.0,5.8,129,20000000
9570,35841901,98.0,6.1,131,20000000
27579,65464324,104.0,5.8,481,20000000
16052,60000000,127.0,7.0,114,20000000
40264,80547866,82.0,4.2,315,20000000
1164,135330182,143.0,6.9,1055,25000000
239678,41296320,103.0,6.5,505,19800000
14359,50907234,104.0,7.0,435,20000000
3989,50907422,98.0,6.6,660,32000000
76617,47241945,92.0,5.3,465,20000000
1710,0,124.0,6.4,194,0
4258,78378744,86.0,4.6,793,20000000
20391,31678778,158.0,6.2,63,20000000
10139,54586584,128.0,7.1,612,20000000
335778,46069568,107.0,5.7,295,20000000
9645,68349884,91.0,5.3,531,35000000
55465,35387212,108.0,6.0,328,19000000
617,67200000,108.0,6.3,444,20000000
19904,0,101.0,5.4,167,0
48289,45636368,113.0,6.3,257,20000000
243,47126295,113.0,7.0,628,30000000
6933,0,87.0,4.7,171,20000000
17182,0,101.0,5.8,63,20000000
8848,64822796,112.0,6.6,697,20000000
38,72258126,108.0,7.9,3652,20000000
38303,32005248,105.0,6.0,368,20000000
1266,65569869,109.0,6.3,363,20000000
107985,46089287,109.0,6.7,1778,20000000
14043,0,99.0,5.8,143,0
19901,51416464,98.0,6.0,634,20000000
34016,49779728,104.0,5.9,525,20000000
59860,17425000,109.0,6.0,593,20000000
10069,27105095,100.0,5.3,155,9000000
9588,0,119.0,6.5,119,0
12819,39300000,88.0,5.3,124,20000000
9954,37597471,97.0,5.2,288,20000000
10115,0,105.0,6.3,148,0
25132,28972508,89.0,5.1,44,40000000
577,21284514,106.0,6.7,175,20000000
328387,83707310,96.0,7.1,2181,20000000
12690,20211394,115.0,6.3,299,20000000
9945,0,108.0,5.8,255,20000000
539,32000000,109.0,8.2,2320,806948
13596,36620508,101.0,5.4,220,20000000
226857,34077920,103.0,6.7,542,20000000
13159,0,113.0,5.6,130,20000000
47941,2297493,98.0,4.9,7,20000000
526,18432000,121.0,6.8,260,20000000
22796,18253415,114.0,6.5,52,20000000
2355,22222308,124.0,7.1,334,20000000
5915,56255142,148.0,7.8,3045,15000000
9842,17807569,100.0,5.6,111,20000000
61012,52302796,94.0,5.0,432,20000000
755,25836616,108.0,6.9,1603,19000000
13682,0,68.0,6.4,88,0
9089,17519169,103.0,6.3,39,0
9470,100914445,99.0,7.2,831,20000000
18357,0,88.0,4.3,20,35000000
7979,73276047,128.0,7.3,394,20000000
470,60427839,124.0,7.2,918,20000000
15644,16605763,84.0,5.8,52,20000000
9582,17432163,101.0,5.3,83,20000000
10642,0,98.0,5.0,120,0
22074,17436509,120.0,7.0,167,20000000
2428,15473333,199.0,6.5,41,20000000
290751,34854990,111.0,6.2,336,19500000
13805,14109284,87.0,3.0,240,25000000
4597,22942221,88.0,5.5,208,20000000
9414,13801755,97.0,6.5,125,20000000
63492,30426096,106.0,6.2,671,20000000
81796,32204030,95.0,5.8,715,20000000
10710,0,99.0,4.8,139,40000000
15092,34560577,96.0,5.9,861,20000000
11382,0,98.0,7.0,130,0
15005,13391174,123.0,6.1,12,20000000
8198,27674124,101.0,6.4,81,30000000
6963,12482775,101.0,6.0,289,20000000
15070,12398628,96.0,6.1,139,20000000
12797,0,102.0,6.4,286,0
17134,17280326,108.0,5.7,220,20000000
41402,24145613,116.0,6.7,641,20000000
18885,0,93.0,4.5,48,0
4953,0,102.0,6.2,424,0
10773,0,103.0,6.4,62,0
146198,12639297,115.0,5.6,797,20000000
2639,10686841,96.0,7.3,187,20000000
10563,0,98.0,5.4,62,20000000
295964,36606743,100.0,6.3,950,20000000
5971,0,106.0,5.6,105,20000000
9716,0,101.0,6.5,147,20000000
11835,16974459,105.0,6.5,297,20000000
26171,0,99.0,6.5,284,21000000
31117,9109322,88.0,1.9,35,0
9074,12382362,83.0,5.4,133,0
14396,10337477,84.0,4.7,78,20000000
15673,11341016,98.0,6.4,24,20000000
42618,20000000,149.0,6.5,15,8000000
171274,11110975,148.0,6.5,833,20000000
24432,0,85.0,3.2,18,0
109417,16549477,110.0,5.9,88,20000000
13948,7000000,83.0,4.1,20,20000000
106747,15008161,107.0,5.3,631,12000000
10929,0,100.0,5.8,82,22000000
14220,6575282,87.0,4.7,69,0
46435,0,160.0,6.7,41,0
256962,6420319,106.0,7.0,185,20000000
48231,27462041,99.0,6.2,571,15000000
3509,7659918,100.0,6.8,532,8700000
82684,0,117.0,7.0,216,0
12142,10442808,96.0,3.1,173,20000000
23367,5210988,111.0,5.4,126,20000000
10740,0,100.0,5.9,179,20000000
241239,12007070,125.0,6.5,546,20000000
14582,0,114.0,6.3,26,0
14914,0,119.0,6.3,59,0
3902,4001121,135.0,6.6,195,20000000
77948,16863583,93.0,4.8,271,20000000
21755,5530764,114.0,6.8,203,20000000
4960,0,124.0,7.4,278,21000000
128,159375308,134.0,8.2,1983,26500000
14652,0,114.0,5.7,20,0
40932,0,124.0,4.9,9,0
16608,5048693,104.0,7.1,218,2000000
334531,0,118.0,6.8,36,20000000
32316,1675706,84.0,3.3,12,20000000
7299,5359645,107.0,6.9,1552,20000000
13405,7400000,125.0,6.5,52,40000000
19457,0,115.0,6.0,97,0
112937,0,88.0,2.2,8,0
314385,3727746,122.0,5.4,156,10000000
8953,0,126.0,6.4,102,20000000
29078,0,101.0,5.8,14,0
46503,0,101.0,5.9,286,0
10448,305070,107.0,6.2,33,20000000
13688,47301471,86.0,6.1,107,0
10353,0,118.0,5.8,221,0
43935,4634062,107.0,4.5,139,20000000
11458,0,100.0,5.5,48,20000000
44638,346594,110.0,6.0,31,20000000
241257,17671101,106.0,5.3,585,0
14538,0,102.0,6.6,35,0
13250,0,95.0,6.3,130,20000000
133931,0,83.0,5.3,68,20000000
280871,0,170.0,5.0,3,0
239897,0,98.0,0.5,1,0
184341,0,105.0,6.1,109,20000000
334074,0,96.0,5.4,404,20000000
199373,5496951,105.0,6.1,465,27220000
14202,0,125.0,7.1,312,19400000
6968,0,150.0,7.1,157,27000000
581,424208848,181.0,7.6,1046,22000000
52449,216197492,92.0,5.4,1584,20000000
12150,110879513,113.0,6.7,141,19000000
11247,70067909,95.0,6.1,713,19000000
4232,173046663,111.0,7.0,1476,14000000
9378,0,91.0,5.4,440,0
694,44017374,144.0,8.1,3757,19000000
105,381109762,116.0,8.0,6079,19000000
11377,40846082,93.0,5.5,209,19000000
26367,0,113.0,6.0,40,0
385383,0,90.0,3.9,8,27000000
41210,49830607,101.0,5.9,583,19000000
12090,101564935,95.0,5.3,404,18000000
62630,5728213,109.0,6.5,208,19100000
16110,0,85.0,4.6,8,0
29427,54956140,101.0,6.2,633,20000000
129,274925095,125.0,8.3,3840,15000000
244114,0,110.0,5.9,43,0
2669,8613462,132.0,6.5,108,25000000
203833,76586316,131.0,7.4,1486,0
13523,18755936,109.0,6.0,342,19000000
25195,29922472,100.0,6.4,465,19000000
17277,4750000,188.0,6.0,33,19000000
50725,6928068,97.0,6.2,208,19000000
82631,5310554,121.0,5.8,40,0
73191,2119994,93.0,5.6,5,19000000
22479,0,116.0,6.1,12,18000000
340611,0,110.0,6.8,69,0
10065,108047131,90.0,6.0,588,19000000
2757,32801173,114.0,7.3,638,19000000
11683,46770602,93.0,6.0,381,15000000
244339,0,107.0,5.8,11,0
1878,10680275,118.0,7.2,1301,18500000
23082,31912793,100.0,6.0,518,18500000
195589,268157400,96.0,6.2,2713,18000000
854,351583407,101.0,6.6,2472,23000000
2280,151668774,104.0,6.9,993,18000000
496,261572744,82.0,6.5,1579,18000000
8835,141774679,96.0,6.1,882,18000000
157,87000000,105.0,6.4,434,18000000
8643,144216468,122.0,6.3,659,19000000
10402,65535067,88.0,5.5,308,17000000
218043,19682924,110.0,3.7,392,16000000
9043,0,103.0,6.2,249,0
21301,65070412,106.0,5.6,74,18000000
10147,76488889,91.0,6.5,656,23000000
816,67683989,94.0,6.5,1013,16500000
302688,88923251,94.0,5.5,322,18000000
60307,72417394,99.0,6.3,238,21000000
106,98235548,107.0,7.3,2093,18000000
279,51973029,160.0,7.8,1076,18000000
8617,14796236,88.0,4.8,167,0
10625,129042871,97.0,6.9,2320,17000000
10934,0,113.0,6.4,172,0
5279,87754044,137.0,6.8,246,19800000
10013,41382841,103.0,5.9,136,18000000
194662,103215094,119.0,7.4,4535,18000000
160588,99206215,98.0,7.0,1098,18000000
9829,76286096,111.0,6.9,367,15000000
10028,62646763,94.0,6.0,303,18000000
10535,0,81.0,4.9,147,18000000
790,21378361,89.0,6.4,311,1000000
43959,47088990,106.0,6.9,342,18000000
10364,24911670,121.0,6.7,72,18000000
16991,24007324,86.0,5.6,225,0
9610,100000000,103.0,5.8,383,18000000
1578,23000000,129.0,7.7,938,18000000
25643,36133014,109.0,5.6,180,18000000
11904,0,109.0,6.7,167,18000000
28665,0,107.0,5.5,135,0
44115,35692920,94.0,7.0,2606,18000000
10569,0,94.0,6.4,155,0
10560,17200925,115.0,6.8,90,18000000
333348,24000000,107.0,5.4,167,17000000
20483,16702864,92.0,4.9,76,18000000
11457,0,125.0,7.2,120,18000000
321697,34441873,122.0,6.8,1573,30000000
19840,0,102.0,5.1,197,18000000
22327,0,87.0,5.9,319,18000000
38665,2945600,98.0,3.7,14,18000000
2575,28008462,109.0,6.2,92,21000000
11644,12000000,108.0,7.3,236,18000000
146227,10501938,90.0,4.9,246,18000000
68924,8038061,112.0,6.9,176,18000000
253235,25312387,94.0,5.7,164,18000000
22102,0,105.0,5.6,56,0
18701,0,104.0,6.4,23,0
10068,6735922,117.0,5.8,177,17000000
848,14110013,108.0,6.5,67,18000000
36811,0,112.0,6.7,55,0
522,5887457,127.0,7.3,630,18000000
130150,20275812,111.0,6.7,299,18000000
12246,26527510,120.0,6.5,158,18000000
13809,25739015,114.0,6.9,836,18000000
27380,0,99.0,3.5,15,0
10549,0,242.0,7.3,117,0
33870,20719451,117.0,6.8,28,25000000
245703,6212282,112.0,6.2,694,18000000
10739,0,108.0,6.2,149,0
127560,22309223,116.0,6.7,273,18000000
37903,0,144.0,7.2,255,15238800
396152,0,90.0,5.3,11,0
10017,3500000,93.0,5.9,108,2700000
11468,676698,103.0,7.0,104,18000000
193613,7972967,93.0,6.7,83,18000000
17436,382174,98.0,4.4,60,18000000
43434,871279,338.0,6.7,50,18000000
31166,0,114.0,5.6,20,18000000
69848,0,121.0,9.3,2,0
8408,34000000,96.0,6.9,270,3500000
332411,0,92.0,4.5,179,18000000
9389,1831348,105.0,6.7,77,18000000
9626,6948633,89.0,5.0,206,17900000
75638,13551174,119.0,6.0,376,14000000
8363,121463226,113.0,7.0,2100,20000000
15670,90508336,103.0,6.4,52,0
290555,0,90.0,5.7,82,18000000
8328,150816700,98.0,6.5,640,23000000
10982,51053787,80.0,5.9,479,15000000
205,38000000,121.0,7.5,793,17500000
1620,99965753,89.0,5.9,966,24000000
175541,7018189,93.0,5.8,16,17500000
241254,266586800,93.0,4.6,218,18000000
31932,0,116.0,5.4,18,0
1933,0,101.0,7.4,1660,0
679,183316455,137.0,7.7,3220,18500000
11113,72070731,170.0,7.4,352,17000000
3597,125586134,100.0,5.6,687,17000000
193893,136621271,104.0,6.4,1219,17000000
9675,109502303,126.0,6.9,478,16000000
9988,19179969,110.0,5.8,172,17500000
948,70000000,91.0,7.4,1035,300000
21765,0,87.0,4.7,30,17000000
146304,71625195,123.0,6.7,110,17000000
7516,57103895,109.0,6.4,534,17000000
41439,136150434,90.0,5.8,730,20000000
2752,0,94.0,5.2,297,17000000
9429,30331165,81.0,5.9,198,17000000
38117,43165571,86.0,6.0,849,17000000
9792,69623713,107.0,6.1,705,15000000
13778,0,98.0,5.1,64,0
228203,45710059,128.0,7.4,213,0
41382,0,99.0,5.6,54,0
13960,21170563,105.0,6.0,32,20000000
114150,115350426,112.0,7.3,2247,17000000
26602,19693891,108.0,4.8,63,34000000
10223,0,121.0,6.9,187,0
16028,0,89.0,4.6,74,17000000
15639,0,89.0,3.3,17,0
16112,0,73.0,6.3,14,0
26390,29536299,133.0,6.2,293,17000000
27759,10000000,154.0,6.3,36,17000000
109428,97542952,91.0,6.4,1723,17000000
23049,20455276,95.0,5.6,101,17000000
9310,7314027,107.0,4.9,95,17000000
11411,19300000,90.0,4.1,318,17000000
16988,0,94.0,3.0,6,0
7304,9500000,122.0,7.0,331,17000000
24747,0,120.0,5.5,19,0
58048,0,97.0,2.9,15,17000000
1491,86915017,110.0,7.1,1615,40000000
2989,2000000,102.0,5.6,19,17000000
10629,1569918,98.0,6.8,59,17000000
255343,3758328,120.0,6.1,271,17000000
4723,374743,144.0,5.2,153,17000000
10800,0,80.0,6.5,129,15000000
25763,8720000,91.0,5.0,27,17000000
79694,9627492,82.0,4.5,140,17000000
4032,0,102.0,7.0,428,16500000
18615,2281089,122.0,5.8,73,16800000
10673,43848069,126.0,7.0,546,15000000
4584,135000000,136.0,7.2,352,16500000
2977,37311672,120.0,6.9,317,16500000
10760,13620075,108.0,6.0,236,16500000
11093,16942795,126.0,7.0,199,16500000
207,235860116,129.0,8.1,2705,16400000
8467,247275374,107.0,6.5,1859,16000000
639,92823546,96.0,7.3,950,16000000
24226,53977250,129.0,7.4,131,16000000
9285,119754278,93.0,5.9,542,16000000
14709,0,106.0,6.0,122,0
74643,133432856,100.0,7.3,1049,15000000
13788,76514050,87.0,4.8,365,16000000
83666,68263166,94.0,7.6,1662,16000000
10781,0,91.0,5.9,402,16000000
318850,6490401,120.0,6.4,30,18500000
13908,0,80.0,3.7,78,0
1417,83258226,118.0,7.6,3041,19000000
39180,0,94.0,4.8,44,0
16161,29381649,130.0,7.4,55,16000000
49950,40492759,91.0,5.3,224,16000000
10956,30987695,91.0,5.5,242,17700000
9594,30102717,110.0,5.3,215,15000000
4638,80573774,121.0,7.4,2199,12000000
13972,50007546,114.0,4.6,96,16000000
5038,96408652,96.0,6.7,1020,15000000
13491,0,139.0,6.4,76,25000000
10571,20627372,94.0,5.4,103,16000000
10994,0,109.0,7.2,108,0
19994,31556061,100.0,5.3,837,16000000
25166,15427192,96.0,5.4,43,16000000
30890,0,90.0,7.0,127,16000000
23169,0,113.0,6.9,948,20000000
17403,0,99.0,5.7,42,0
12120,13854000,108.0,5.3,131,20000000
9800,206678440,125.0,7.6,988,26000000
1090,18564088,100.0,6.8,378,16000000
18475,12,97.0,4.6,10,16000000
40160,0,107.0,5.1,36,0
18074,0,112.0,5.5,34,0
9689,0,112.0,6.4,113,16000000
9781,4217115,95.0,6.7,100,6500000
8009,5900000,116.0,6.8,624,16000000
3877,2849142,113.0,6.7,90,16000000
8854,1686429,97.0,4.3,48,16000000
152599,5867686,117.0,6.2,250,16000000
18840,0,135.0,6.9,21,0
68727,24261569,101.0,6.5,956,20000000
12657,14822346,86.0,4.7,108,16000000
8265,53191886,106.0,6.8,615,11000000
12410,0,96.0,6.3,29,0
34647,754249,161.0,7.2,387,13000000
73935,0,93.0,4.8,91,16000000
28178,47801389,93.0,7.7,1717,16000000
185567,0,110.0,6.7,172,16000000
264656,3442853,122.0,6.4,258,16000000
35696,0,91.0,4.2,20,15600000
16351,0,115.0,5.7,16,0
38717,0,99.0,5.3,3,0
18777,1237615,93.0,5.5,16,15500000
2110,0,94.0,6.2,283,15300000
9035,0,95.0,6.3,317,15500000
90,316360478,105.0,6.8,961,15000000
771,476684675,103.0,7.1,2414,18000000
12154,0,102.0,5.8,253,0
9576,177200000,116.0,6.9,421,21000000
744,356830601,110.0,6.7,1698,15000000
146,213525736,120.0,7.2,927,17000000
14,356296601,122.0,7.9,3313,15000000
45269,414211549,118.0,7.6,2752,15000000
9493,216614388,107.0,5.7,559,15000000
22556,317000,102.0,6.4,52,15000000
873,146292009,154.0,7.7,338,15000000
33196,11301649,120.0,6.5,48,16000000
205596,233555708,113.0,8.0,5723,14000000
10765,0,109.0,6.0,102,0
16769,67182787,125.0,7.2,67,15000000
33217,75700498,92.0,5.9,355,15000000
132232,146497771,100.0,6.0,1401,15000000
11153,61399552,98.0,7.1,410,15000000
208134,151831537,92.0,6.0,680,15000000
1165,123384128,103.0,6.8,338,15000000
4011,73326666,92.0,7.1,1444,15000000
17202,55184721,113.0,6.1,33,15000000
9587,0,115.0,7.0,215,18000000
65086,127730736,95.0,6.1,1206,17000000
10053,66966987,87.0,5.4,268,15000000
11870,52970014,88.0,5.6,197,15000000
11778,50000000,183.0,7.8,921,15000000
586,64256513,97.0,6.7,270,15000000
18736,55534455,94.0,5.7,280,17000000
134411,42930462,112.0,5.8,1138,35000000
287903,61548707,98.0,5.9,584,15000000
9276,40283321,104.0,6.2,492,15000000
15765,0,118.0,6.9,72,0
2142,44862187,104.0,6.6,382,15000000
11397,66468332,89.0,5.5,431,16000000
77016,48126384,109.0,7.2,1170,7000000
11478,35007180,106.0,5.8,156,15000000
266856,123726688,123.0,7.8,3311,15000000
13411,0,86.0,4.7,77,0
10564,33771174,120.0,6.9,155,15000000
947,69995385,216.0,7.8,851,15000000
24150,39421467,105.0,5.1,267,15000000
228970,52501541,115.0,7.0,951,15000000
18405,32721635,110.0,6.2,440,15000000
6961,47175038,88.0,6.2,230,15000000
11442,37664855,94.0,4.5,228,13000000
2493,30857814,98.0,7.6,1486,16000000
14047,30226144,126.0,6.9,151,15000000
64690,78054825,100.0,7.4,3725,15000000
11132,29331068,89.0,5.1,221,15000000
17127,46905889,111.0,5.6,72,15000000
1562,64238440,100.0,6.5,1197,15000000
232679,30127963,115.0,6.3,130,15000000
17880,32645546,106.0,6.1,61,14000000
14736,27728118,124.0,7.4,88,20000000
9434,28084357,107.0,6.9,275,0
23706,40105542,99.0,4.7,295,15000000
11531,0,90.0,4.3,212,0
9100,24769466,101.0,6.3,380,15000000
116,85306374,124.0,7.3,1105,15000000
38843,0,103.0,6.1,245,0
1245,23237911,134.0,7.5,202,11500000
4995,43101594,155.0,7.5,796,15000000
10413,0,94.0,5.5,119,0
14012,21000000,95.0,6.1,52,15000000
9793,0,89.0,5.2,351,15000000
12212,38574362,97.0,4.4,100,14000000
13768,0,90.0,6.4,128,0
8975,22165608,92.0,5.0,163,20000000
342521,20566327,94.0,6.0,421,15000000
45272,20529194,117.0,5.9,80,15000000
9424,17507368,84.0,5.5,104,15000000
97367,35485608,140.0,6.8,1653,15000000
254904,32556119,108.0,6.0,639,15000000
18681,0,109.0,5.3,42,15000000
12162,42000000,131.0,7.2,1840,15000000
11495,17080167,114.0,5.9,173,15000000
64689,37930465,97.0,5.8,742,15000000
157849,31554855,121.0,6.5,541,15000000
13166,0,87.0,4.6,115,0
15511,0,85.0,5.9,25,0
37003,22730842,85.0,6.7,10,15000000
12211,15843608,87.0,4.4,104,25000000
13816,0,121.0,5.1,17,0
51828,59389433,107.0,7.0,978,15000000
22798,16633035,111.0,6.7,357,15000000
7501,12000000,92.0,5.9,97,15000000
10743,0,97.0,6.4,126,0
37718,0,97.0,5.3,31,0
15237,0,125.0,6.3,32,20000000
9686,0,124.0,6.2,64,15000000
17644,0,76.0,2.9,8,0
97430,15608545,96.0,5.2,358,15000000
12257,10443316,93.0,4.8,32,15000000
13539,0,96.0,5.4,48,0
68,0,132.0,7.5,861,15000000
14024,14867514,103.0,6.0,211,15000000
115,46189568,117.0,7.8,2926,15000000
7874,10903846,116.0,6.6,243,15000000
4911,9237470,118.0,6.5,85,15000000
1988,18928871,100.0,6.7,95,16000000
16222,9902115,94.0,5.0,37,15000000
9557,8586376,94.0,4.7,146,20000000
9026,0,97.0,6.7,127,0
57943,0,98.0,4.7,3,0
18276,0,91.0,5.5,44,0
8321,34533783,107.0,7.4,1388,15000000
72359,0,95.0,5.6,26,15
10186,8762890,102.0,5.6,156,15000000
25704,6405245,89.0,5.0,100,15000000
133694,8138788,106.0,6.0,243,15000000
19265,35097815,92.0,6.8,350,15000000
36047,5217498,105.0,4.7,15,15000000
8053,12036149,121.0,7.0,177,15000000
2290,0,120.0,6.0,90,0
5236,15785148,103.0,7.2,886,15000000
6552,4152230,92.0,6.1,182,25000000
1018,20117339,147.0,7.6,1477,15000000
10075,0,98.0,5.4,87,0
38031,0,98.0,5.8,251,22000000
42188,9455232,104.0,6.8,737,15000000
112430,0,276.0,7.0,12,0
6687,5926410,111.0,6.5,195,15000000
13853,0,98.0,4.8,27,15000000
31306,0,111.0,6.5,12,0
8461,7938872,112.0,6.3,545,15000000
331592,0,100.0,5.5,31,0
47692,0,116.0,6.6,23,0
19,650422,153.0,8.0,657,92620000
10045,9584131,84.0,6.5,565,12000000
400,529766,116.0,6.7,85,8000000
253450,632542,105.0,6.6,157,15000000
9104,0,98.0,6.5,93,15000000
11190,0,105.0,7.4,100,0
16353,8936663,98.0,6.0,152,8500000
23759,6814789,97.0,5.9,386,12000000
24206,76382,93.0,5.0,22,15000000
10185,3533227,98.0,6.0,290,15000000
75033,0,107.0,5.2,5,15000000
74536,0,90.0,4.8,92,15000000
31668,23000,99.0,6.1,7,15000000
13501,20380,93.0,5.7,41,15000000
15208,0,141.0,5.6,31,0
172391,27187375,85.0,5.8,72,20000000
262543,0,110.0,5.6,670,7000000
9288,0,105.0,4.8,36,0
370980,0,,7.3,12,15000000
20083,0,119.0,6.7,65,15000000
40880,0,124.0,4.5,2,0
137,70906973,101.0,7.4,2301,14600000
264999,122513057,115.0,6.3,706,14800000
454,147298761,120.0,6.7,1374,14500000
53457,17511906,111.0,7.2,196,10000000
288980,0,98.0,5.8,9,14500000
33,159157447,131.0,7.7,1113,14000000
1951,674918,139.0,6.9,78,14200000
12405,377910544,120.0,7.6,2827,15000000
10998,320145693,119.0,6.6,291,14000000
114,463000000,119.0,7.0,1746,14000000
9396,239606210,110.0,5.5,303,0
319910,0,101.0,5.0,10,0
2604,161001698,145.0,6.7,395,14000000
864,154864401,98.0,6.8,491,14000000
14435,100734718,101.0,5.3,299,15000000
1931,75511123,114.0,6.1,88,13000000
691,185438673,125.0,6.6,507,14000000
9877,72527595,99.0,5.6,290,14000000
62008,0,111.0,6.2,45,0
12227,34793160,107.0,6.5,135,14000000
13824,0,81.0,5.1,83,0
71688,114956699,105.0,6.2,527,13000000
15173,0,82.0,6.4,22,0
8291,27515786,109.0,6.9,47,14000000
13950,25482931,95.0,5.8,48,14000000
12158,19800000,100.0,4.5,111,14000000
11586,30749142,118.0,4.5,133,14000000
10008,0,83.0,5.3,142,0
2830,0,83.0,4.4,180,14000000
12403,22852638,98.0,6.2,351,14000000
34563,21409028,103.0,5.7,39,14000000
14557,0,96.0,5.6,49,0
10368,21001563,117.0,5.8,32,12000000
10280,0,92.0,5.5,124,0
12637,0,155.0,6.1,67,0
34152,0,115.0,6.7,31,0
